Day,DepAirport,ArrAirport,Carrier,DepTime,ArrTime,Price,Duration,DayAfter
2025-01-19,London,Barcelona,"British Airways, Iberia",13:25,20:20,$164,5h 55m,False
2025-01-19,London,Barcelona,"British Airways, Iberia",7:30,14:30,$159,6h 00m,False
2025-01-19,London,Barcelona,"British Airways, Vueling",7:00,13:35,$115,5h 35m,False
2025-01-19,London,Barcelona,Eurowings,12:15,18:50,$178,5h 35m,False
2025-01-19,London,Barcelona,Lufthansa,16:30,23:15,$153,5h 45m,False
2025-01-19,London,Barcelona,Lufthansa,8:30,15:40,$147,6h 10m,False
2025-01-19,London,Barcelona,TAP AIR PORTUGAL,16:30,23:45,$147,6h 15m,False
2025-01-19,London,Barcelona,"British Airways, Vueling",9:20,16:35,$111,6h 15m,False
2025-02-19,London,Barcelona,Lufthansa,10:30,17:45,$131,6h 15m,False
2025-02-19,London,Barcelona,Iberia,6:20,12:45,$150,5h 25m,False
2025-02-19,London,Barcelona,KLM,6:30,12:15,$165,4h 45m,False
2025-02-19,London,Barcelona,Air France,17:35,23:00,$177,4h 25m,False
2025-02-19,London,Barcelona,"British Airways, Iberia",6:20,12:45,$180,5h 25m,False
2025-02-19,London,Barcelona,"British Airways, Iberia",11:30,17:15,$197,4h 45m,False
2025-02-19,London,Barcelona,Iberia,10:55,17:15,$154,5h 20m,False
2025-02-19,London,Barcelona,Iberia,16:25,22:50,$154,5h 25m,False
2025-02-19,London,Barcelona,"Iberia, Vueling",15:50,23:55,$95,7h 05m,False
2025-02-19,London,Barcelona,SWISS,12:05,19:15,$140,6h 10m,False
2025-02-19,London,Barcelona,Lufthansa,15:30,23:15,$131,6h 45m,False
2025-02-19,London,Barcelona,"British Airways, Iberia",7:30,14:30,$180,6h 00m,False
2025-02-19,London,Barcelona,Lufthansa,16:40,22:55,$166,5h 15m,False
2025-02-19,London,Barcelona,"British Airways, Iberia",14:50,21:15,$197,5h 25m,False
2025-02-19,London,Barcelona,Lufthansa,8:30,15:40,$149,6h 10m,False
2025-02-19,London,Barcelona,Iberia,7:30,14:30,$154,6h 00m,False
2025-02-19,London,Barcelona,Air France,11:30,19:20,$137,6h 50m,False
2025-02-19,London,Barcelona,Lufthansa,13:30,19:45,$175,5h 15m,False
2025-02-19,London,Barcelona,Lufthansa,9:30,17:45,$131,7h 15m,False
2025-02-19,London,Barcelona,TAP AIR PORTUGAL,6:00,13:45,$144,6h 45m,False
2025-02-19,London,Barcelona,"Iberia, Air Europa",9:15,16:35,$145,6h 20m,False
2025-02-19,London,Barcelona,Iberia,11:30,18:10,$175,5h 40m,False
2025-02-19,London,Barcelona,"British Airways, Iberia",8:20,16:10,$180,6h 50m,False
2025-02-19,London,Barcelona,"British Airways, Iberia",14:50,22:50,$180,7h 00m,False
2025-02-19,London,Barcelona,Iberia,9:15,17:15,$149,7h 00m,False
2025-02-19,London,Barcelona,Air France,14:45,23:00,$146,7h 15m,False
2025-02-19,London,Barcelona,Lufthansa,7:30,15:40,$149,7h 10m,False
2025-02-19,London,Barcelona,"Iberia, Vueling",10:55,19:50,$108,7h 55m,False
2025-02-19,London,Barcelona,"British Airways, Iberia",11:30,18:10,$218,5h 40m,False
2025-02-19,London,Barcelona,Brussels Airlines,6:50,14:30,$165,6h 40m,False
2025-03-19,London,Barcelona,KLM,6:30,12:15,$198,4h 45m,False
2025-03-19,London,Barcelona,Eurowings,12:15,18:50,$205,5h 35m,False
2025-03-19,London,Barcelona,Iberia,9:15,17:15,$152,7h 00m,False
2025-03-19,London,Barcelona,KLM,17:05,23:05,$198,5h 00m,False
2025-03-19,London,Barcelona,Iberia,10:55,19:15,$152,7h 20m,False
2025-03-19,London,Barcelona,"TAP AIR PORTUGAL, Vueling",8:15,16:55,$135,7h 40m,False
2025-03-19,London,Barcelona,Air France,11:30,19:20,$172,6h 50m,False
2025-03-19,London,Barcelona,Iberia,9:15,18:10,$152,7h 55m,False
2025-03-19,London,Barcelona,SWISS,12:05,19:15,$186,6h 10m,False
2025-03-19,London,Barcelona,KLM,10:00,16:35,$198,5h 35m,False
2025-03-19,London,Barcelona,Lufthansa,9:30,15:40,$200,5h 10m,False
2025-03-19,London,Barcelona,"Scandinavian Airlines, Vueling",6:40,14:30,$151,6h 50m,False
2025-03-19,London,Barcelona,Lufthansa,13:30,19:45,$200,5h 15m,False
2025-03-19,London,Barcelona,TAP AIR PORTUGAL,8:15,17:15,$156,8h 00m,False
2025-03-19,London,Barcelona,Brussels Airlines,11:05,20:25,$155,8h 20m,False
2025-03-19,London,Barcelona,Air France,6:20,14:00,$187,6h 40m,False
2025-03-19,London,Barcelona,Iberia,11:30,20:20,$167,7h 50m,False
2025-03-19,London,Barcelona,KLM,15:45,23:05,$198,6h 20m,False
2025-03-19,London,Barcelona,Lufthansa,8:30,15:40,$200,6h 10m,False
2025-03-19,London,Barcelona,Lufthansa,9:30,17:45,$187,7h 15m,False
2025-03-19,London,Barcelona,Iberia,10:55,20:20,$167,8h 25m,False
2025-03-19,London,Barcelona,Brussels Airlines,6:50,14:30,$199,6h 40m,False
2025-03-19,London,Barcelona,TAP AIR PORTUGAL,13:40,23:45,$156,9h 05m,False
2025-03-19,London,Barcelona,KLM,8:40,16:35,$198,6h 55m,False
2025-03-19,London,Barcelona,Iberia,11:30,21:15,$167,8h 45m,False
2025-03-19,London,Barcelona,Lufthansa,15:30,23:15,$207,6h 45m,False
2025-03-19,London,Barcelona,Air France,17:35,23:00,$253,4h 25m,False
2025-03-19,London,Barcelona,SWISS,13:45,22:50,$187,8h 05m,False
2025-03-19,London,Barcelona,Lufthansa,11:10,17:35,$232,5h 25m,False
2025-03-19,London,Barcelona,Iberia,9:15,19:15,$167,9h 00m,False
2025-03-19,London,Barcelona,Lufthansa,8:30,17:45,$187,8h 15m,False
2025-03-19,London,Barcelona,Lufthansa,11:30,19:45,$213,7h 15m,False
2025-03-19,London,Barcelona,Air France,9:00,17:00,$219,7h 00m,False
2025-03-19,London,Barcelona,"Lufthansa, Vueling",16:40,23:10,$229,5h 30m,False
2025-03-19,London,Barcelona,Air France,14:45,23:00,$219,7h 15m,False
2025-03-19,London,Barcelona,Lufthansa,7:30,17:45,$187,9h 15m,False
2025-03-19,London,Barcelona,KLM,11:45,19:05,$246,6h 20m,False
2025-03-19,London,Barcelona,Lufthansa,13:30,23:15,$207,8h 45m,False
2025-03-19,London,Barcelona,"Scandinavian Airlines, Vueling",6:40,16:35,$197,8h 55m,False
2025-03-19,London,Barcelona,Lufthansa,7:30,15:40,$250,7h 10m,False
2025-03-19,London,Barcelona,SWISS,6:00,14:05,$259,7h 05m,False
2025-03-19,London,Barcelona,Lufthansa,13:50,22:55,$242,8h 05m,False
2025-03-19,London,Barcelona,Lufthansa,6:30,15:40,$250,8h 10m,False
2025-03-19,London,Barcelona,Lufthansa,10:30,19:45,$250,8h 15m,False
2025-03-19,London,Barcelona,Lufthansa,15:30,22:55,$315,6h 25m,False
2024-05-19,London,Istanbul,"Eurowings, Pegasus Airlines",8:05,17:40,$268,7h 35m,False
2024-05-19,London,Istanbul,"Brussels Airlines, Ajet",7:45,17:05,$258,7h 20m,False
2024-05-19,London,Istanbul,Aegean Airlines,19:00,9:50,$200,12h 50m,True
2024-05-19,London,Istanbul,LOT,10:15,23:40,$229,11h 25m,False
2024-05-19,London,Istanbul,"British Airways, Turkish Airlines",7:05,16:00,$282,6h 55m,False
2024-05-19,London,Istanbul,"SWISS, Pegasus Airlines",8:55,18:25,$273,7h 30m,False
2024-05-19,London,Istanbul,Air Serbia,13:30,3:25,$235,11h 55m,True
2024-05-19,London,Istanbul,"Brussels Airlines, Ajet",6:50,17:05,$258,8h 15m,False
2024-05-19,London,Istanbul,"Eurowings, Pegasus Airlines",12:10,21:30,$303,7h 20m,False
2024-05-19,London,Istanbul,"TAROM, Turkish Airlines",14:50,23:10,$314,6h 20m,False
2024-05-19,London,Istanbul,Aegean Airlines,22:15,11:00,$252,10h 45m,True
2024-05-19,London,Istanbul,"Bulgaria Air, Turkish Airlines",8:55,17:20,$322,6h 25m,False
2024-05-19,London,Istanbul,"British Airways, Turkish Airlines",7:05,17:25,$282,8h 20m,False
2024-05-19,London,Istanbul,"British Airways, Pegasus Airlines",7:50,21:50,$204,12h 00m,False
2024-05-19,London,Istanbul,"Scandinavian Airlines, Pegasus Airlines",6:40,16:40,$293,8h 00m,False
2024-05-19,London,Istanbul,"Eurowings, Pegasus Airlines",20:00,5:55,$317,7h 55m,True
2024-05-19,London,Istanbul,"Eurowings, AnadoluJet",20:00,6:05,$319,8h 05m,True
2024-05-19,London,Istanbul,"Brussels Airlines, Pegasus Airlines",6:50,18:45,$259,9h 55m,False
2024-05-19,London,Istanbul,"Scandinavian Airlines, Pegasus Airlines",9:55,20:05,$304,8h 10m,False
2024-05-19,London,Istanbul,"British Airways, Pegasus Airlines",7:25,21:45,$214,12h 20m,False
2024-05-19,London,Istanbul,"Brussels Airlines, Turkish Airlines",6:50,15:50,$340,7h 00m,False
2024-05-19,London,Istanbul,"Brussels Airlines, Turkish Airlines",7:45,15:50,$361,6h 05m,False
2024-05-19,London,Istanbul,"SWISS, Turkish Airlines",8:55,18:55,$319,8h 00m,False
2024-05-19,London,Istanbul,"British Airways, Wizz Air",20:35,10:15,$229,11h 40m,True
2024-05-19,London,Istanbul,"SWISS, Turkish Airlines",14:25,23:25,$352,7h 00m,False
2024-05-19,London,Istanbul,"Eurowings, LOT",8:05,20:40,$284,10h 35m,False
2024-05-19,London,Istanbul,"British Airways, Pegasus Airlines",9:25,18:25,$354,7h 00m,False
2024-05-19,London,Istanbul,"LOT, Pegasus Airlines",10:15,22:25,$309,10h 10m,False
2024-05-19,London,Istanbul,"Eurowings, AnadoluJet",12:10,21:05,$375,6h 55m,False
2024-05-19,London,Istanbul,LOT,6:30,23:40,$229,15h 10m,False
2024-05-19,London,Istanbul,KLM,8:40,17:10,$393,6h 30m,False
2024-05-19,London,Istanbul,Aegean Airlines,16:35,9:50,$244,15h 15m,True
2024-05-19,London,Istanbul,KLM,6:30,17:10,$354,8h 40m,False
2024-05-19,London,Istanbul,"British Airways, easyJet",21:40,14:05,$175,14h 25m,True
2024-05-19,London,Istanbul,Aegean Airlines,16:35,5:25,$344,10h 50m,True
2024-05-19,London,Istanbul,Aegean Airlines,22:15,15:00,$244,14h 45m,True
2024-05-19,London,Istanbul,"Austrian Airlines, Pegasus Airlines",10:00,21:10,$330,9h 10m,False
2024-05-19,London,Istanbul,"Austrian Airlines, Pegasus Airlines",10:00,22:25,$300,10h 25m,False
2024-05-19,London,Istanbul,"British Airways, Wizz Air",7:40,21:05,$273,11h 25m,False
2024-05-19,London,Istanbul,"British Airways, Norwegian",6:35,20:35,$256,12h 00m,False
2024-05-19,London,Istanbul,Lufthansa,8:30,17:00,$424,6h 30m,False
2024-05-19,London,Istanbul,"Lufthansa, Pegasus Airlines",17:50,5:25,$329,9h 35m,True
2024-05-19,London,Istanbul,Aegean Airlines,19:00,11:00,$295,14h 00m,True
2024-05-19,London,Istanbul,Lufthansa,10:30,21:20,$381,8h 50m,False
2024-05-19,London,Istanbul,"Air Serbia, Turkish Airlines",18:55,11:15,$226,14h 20m,True
2024-05-19,London,Istanbul,"British Airways, Turkish Airlines",7:45,19:50,$329,10h 05m,False
2024-05-19,London,Istanbul,Multiple airlines,13:30,00:25,$383,8h 55m,True
2024-05-19,London,Istanbul,"Eurowings, Wizz Air Malta",8:05,23:20,$274,13h 15m,False
2024-05-19,London,Istanbul,"Lufthansa, Wizz Air",17:50,10:15,$224,14h 25m,True
2024-05-19,London,Istanbul,Lufthansa,7:30,17:00,$424,7h 30m,False
2024-05-19,London,Istanbul,Aegean Airlines,12:15,23:30,$423,9h 15m,False
2024-05-19,London,Istanbul,"British Airways, Pegasus Airlines",11:50,21:00,$403,7h 10m,False
2024-05-19,London,Istanbul,Lufthansa,13:30,21:20,$471,5h 50m,False
2024-05-19,London,Istanbul,"Eurowings, Wizz Air Malta",8:05,23:20,$274,13h 15m,False
2024-05-19,London,Istanbul,"British Airways, Pegasus Airlines",9:55,20:20,$376,8h 25m,False
2024-05-19,London,Istanbul,"Air Serbia, Ajet",13:30,1:10,$375,9h 40m,True
2024-05-19,London,Istanbul,"British Airways, Norwegian",6:35,20:35,$281,12h 00m,False
2024-05-19,London,Istanbul,"Aegean Airlines, Pegasus Airlines",19:00,11:50,$272,14h 50m,True
2024-05-19,London,Istanbul,"Lufthansa, Pegasus Airlines",10:30,21:10,$373,8h 40m,False
2024-05-19,London,Istanbul,"British Airways, Pegasus Airlines",12:50,21:10,$432,6h 20m,False
2024-06-19,London,Istanbul,Turkish Airlines,6:35,12:35,$206,4h 00m,False
2024-06-19,London,Istanbul,Turkish Airlines,6:35,12:35,$193,4h 00m,False
2024-06-19,London,Istanbul,British Airways,9:35,15:20,$141,3h 45m,False
2024-06-19,London,Istanbul,Turkish Airlines,19:05,1:00,$193,3h 55m,True
2024-06-19,London,Istanbul,British Airways,18:30,00:25,$199,3h 55m,True
2024-06-19,London,Istanbul,Turkish Airlines,16:40,22:30,$193,3h 50m,False
2024-06-19,London,Istanbul,Turkish Airlines,11:25,17:15,$193,3h 50m,False
2024-06-19,London,Istanbul,Turkish Airlines,22:15,4:05,$193,3h 50m,True
2024-06-19,London,Istanbul,Turkish Airlines,18:30,00:15,$193,3h 45m,True
2024-06-19,London,Istanbul,Sichuan Airlines,16:40,22:30,$217,3h 50m,False
2024-06-19,London,Istanbul,British Airways,10:35,16:35,$335,4h 00m,False
2024-06-19,London,Istanbul,TAROM,14:50,22:25,$217,5h 35m,False
2024-06-19,London,Istanbul,Aegean Airlines,16:35,2:10,$181,7h 35m,True
2024-06-19,London,Istanbul,KLM,8:40,16:05,$297,5h 25m,False
2024-06-19,London,Istanbul,TAROM,14:50,23:10,$246,6h 20m,False
2024-06-19,London,Istanbul,Lufthansa,13:30,21:20,$310,5h 50m,False
2024-06-19,London,Istanbul,"SWISS, Pegasus Airlines",8:55,18:25,$268,7h 30m,False
2024-06-19,London,Istanbul,KLM,8:40,16:05,$297,5h 25m,False
2024-06-19,London,Istanbul,Lufthansa,10:50,21:20,$279,8h 30m,False
2024-06-19,London,Istanbul,British Airways,10:35,16:35,$335,4h 00m,False
2024-06-19,London,Istanbul,KLM,6:30,16:05,$276,7h 35m,False
2024-06-19,London,Istanbul,Lufthansa,9:00,21:20,$277,10h 20m,False
2024-06-19,London,Istanbul,Lufthansa,9:00,21:20,$293,10h 20m,False
2024-06-19,London,Istanbul,Lufthansa,9:30,17:00,$405,5h 30m,False
2024-06-19,London,Istanbul,Lufthansa,6:55,17:00,$426,8h 05m,False
2024-06-19,London,Istanbul,KLM,6:30,17:10,$393,8h 40m,False
2024-06-19,London,Istanbul,KLM,8:40,17:10,$443,6h 30m,False
2024-06-19,London,Istanbul,KLM,11:45,21:00,$443,7h 15m,False
2024-06-19,London,Istanbul,KLM,9:55,21:00,$443,9h 05m,False
2024-06-19,London,Istanbul,KLM,8:40,21:00,$443,10h 20m,False
2024-06-19,London,Istanbul,"Vueling, Pegasus Airlines",10:30,20:40,$522,8h 10m,False
2024-06-19,London,Istanbul,KLM,8:40,17:10,$443,6h 30m,False
2024-06-19,London,Istanbul,KLM,11:45,21:00,$443,7h 15m,False
2024-06-19,London,Istanbul,Multiple airlines,15:40,5:25,$376,11h 45m,True
2024-06-19,London,Istanbul,Multiple airlines,14:35,5:25,$368,12h 50m,True
2024-06-19,London,Istanbul,KLM,9:55,21:00,$443,9h 05m,False
2024-06-19,London,Istanbul,KLM,8:40,21:00,$443,10h 20m,False
2024-06-19,London,Istanbul,Multiple airlines,15:35,5:25,$430,11h 50m,True
2024-06-19,London,Istanbul,"Vueling, Pegasus Airlines",10:30,20:40,$522,8h 10m,False
2024-06-19,London,Istanbul,"Vueling, Pegasus Airlines",20:50,19:05,$530,20h 15m,True
2024-06-19,London,Istanbul,Qatar Airways,21:55,11:45,"$1,126",11h 50m,True
2024-06-19,London,Istanbul,Scandinavian Airlines,6:40,23:15,"$1,178",14h 35m,False
2024-06-19,London,Istanbul,Emirates,19:50,14:25,"$1,157",16h 35m,True
2024-06-19,London,Istanbul,Emirates,18:45,14:25,"$1,157",17h 40m,True
2024-06-19,London,Istanbul,Emirates,20:40,17:55,"$1,162",19h 15m,True
2024-06-19,London,Istanbul,Scandinavian Airlines,6:40,14:45,"$1,480",6h 05m,False
2024-06-19,London,Istanbul,Lufthansa,10:50,21:20,$279,8h 30m,False
2024-06-19,London,Istanbul,Aegean Airlines,19:00,5:25,$319,8h 25m,True
2024-06-19,London,Istanbul,"SWISS, Pegasus Airlines",8:40,19:55,$258,9h 15m,False
2024-06-19,London,Istanbul,"Austrian Airlines, Turkish Airlines",6:00,14:05,$310,6h 05m,False
2024-06-19,London,Istanbul,Multiple airlines,9:55,23:10,$221,11h 15m,False
2024-06-19,London,Istanbul,"Austrian Airlines, Pegasus Airlines",10:00,21:10,$268,9h 10m,False
2024-06-19,London,Istanbul,"Austrian Airlines, Turkish Airlines",9:05,17:35,$310,6h 30m,False
2024-06-19,London,Istanbul,"Brussels Airlines, Ajet",7:45,17:05,$309,7h 20m,False
2024-06-19,London,Istanbul,Aegean Airlines,16:35,9:50,$244,15h 15m,True
2024-06-19,London,Istanbul,Lufthansa,9:00,21:20,$277,10h 20m,False
2024-06-19,London,Istanbul,"Lufthansa, Pegasus Airlines",10:50,20:15,$309,7h 25m,False
2024-06-19,London,Istanbul,Aegean Airlines,22:15,11:00,$295,10h 45m,True
2024-06-19,London,Istanbul,"British Airways, Turkish Airlines",6:50,15:50,$322,7h 00m,False
2024-06-19,London,Istanbul,"British Airways, Turkish Airlines",7:00,16:50,$312,7h 50m,False
2024-06-19,London,Istanbul,Lufthansa,8:30,21:20,$284,10h 50m,False
2024-06-19,London,Istanbul,Aegean Airlines,22:15,15:00,$244,14h 45m,True
2024-06-19,London,Istanbul,"TAROM, Turkish Airlines",14:50,23:10,$336,6h 20m,False
2024-06-19,London,Istanbul,Lufthansa,9:30,21:20,$300,9h 50m,False
2024-06-19,London,Istanbul,"Lufthansa, Pegasus Airlines",6:55,16:15,$322,7h 20m,False
2024-06-19,London,Istanbul,Lufthansa,9:00,21:20,$293,10h 20m,False
2024-06-19,London,Istanbul,"Brussels Airlines, Ajet",6:50,17:05,$309,8h 15m,False
2024-06-19,London,Istanbul,"British Airways, Pegasus Airlines",10:10,20:10,$320,8h 00m,False
2024-06-19,London,Istanbul,"SWISS, Pegasus Airlines",6:00,15:25,$331,7h 25m,False
2024-06-19,London,Istanbul,Lufthansa,8:30,17:00,$371,6h 30m,False
2024-06-19,London,Istanbul,Multiple airlines,7:00,23:50,$218,14h 50m,False
2024-06-19,London,Istanbul,"Scandinavian Airlines, Pegasus Airlines",6:40,16:40,$326,8h 00m,False
2024-06-19,London,Istanbul,Multiple airlines,7:20,23:50,$225,14h 30m,False
2024-06-19,London,Istanbul,"Lufthansa, Turkish Airlines",9:00,18:30,$335,7h 30m,False
2024-06-19,London,Istanbul,Multiple airlines,20:35,7:35,$316,9h 00m,True
2024-06-19,London,Istanbul,"Lufthansa, Turkish Airlines",13:45,22:50,$351,7h 05m,False
2024-06-19,London,Istanbul,Aegean Airlines,19:00,11:00,$295,14h 00m,True
2024-06-19,London,Istanbul,"British Airways, Pegasus Airlines",11:05,21:45,$331,8h 40m,False
2024-06-19,London,Istanbul,Aegean Airlines,22:15,12:05,$319,11h 50m,True
2024-06-19,London,Istanbul,"Aegean Airlines, Pegasus Airlines",22:15,11:50,$303,11h 35m,True
2024-06-19,London,Istanbul,"Brussels Airlines, LOT",6:50,20:40,$285,11h 50m,False
2024-06-19,London,Istanbul,Lufthansa,9:30,17:00,$405,5h 30m,False
2024-06-19,London,Istanbul,"Eurowings, Pegasus Airlines",14:50,7:25,$270,14h 35m,True
2024-06-19,London,Istanbul,Aegean Airlines,16:35,5:25,$363,10h 50m,True
2024-06-19,London,Istanbul,Multiple airlines,20:35,9:15,$316,10h 40m,True
2024-06-19,London,Istanbul,Lufthansa,6:55,21:20,$311,12h 25m,False
2024-06-19,London,Istanbul,Aegean Airlines,19:00,12:05,$319,15h 05m,True
2024-06-19,London,Istanbul,Lufthansa,6:55,21:20,$311,12h 25m,False
2024-06-19,London,Istanbul,"Aegean Airlines, Pegasus Airlines",19:00,11:50,$303,14h 50m,True
2024-06-19,London,Istanbul,"British Airways, Pegasus Airlines",12:40,21:10,$400,6h 30m,False
2024-06-19,London,Istanbul,Multiple airlines,8:45,23:05,$300,12h 20m,False
2024-07-19,London,Istanbul,Turkish Airlines,18:30,00:15,$416,3h 45m,True
2024-07-19,London,Istanbul,Aegean Airlines,19:00,9:50,$200,12h 50m,True
2024-07-19,London,Istanbul,British Airways,7:50,13:35,$385,3h 45m,False
2024-07-19,London,Istanbul,Turkish Airlines,19:05,1:00,$494,3h 55m,True
2024-07-19,London,Istanbul,Turkish Airlines,16:40,22:30,$494,3h 50m,False
2024-07-19,London,Istanbul,British Airways,10:40,16:40,$459,4h 00m,False
2024-07-19,London,Istanbul,Turkish Airlines,11:25,17:15,$494,3h 50m,False
2024-07-19,London,Istanbul,Turkish Airlines,6:35,12:35,$494,4h 00m,False
2024-07-19,London,Istanbul,British Airways,18:40,00:35,$498,3h 55m,True
2024-07-19,London,Istanbul,British Airways,13:30,19:25,$536,3h 55m,False
2024-07-19,London,Istanbul,Turkish Airlines,22:30,4:20,$494,3h 50m,True
2024-07-19,London,Istanbul,Lufthansa,13:30,21:20,$376,5h 50m,False
2024-07-19,London,Istanbul,Aegean Airlines,16:35,2:10,$300,7h 35m,True
2024-07-19,London,Istanbul,"British Airways, Ajet",7:50,17:20,$295,7h 30m,False
2024-07-19,London,Istanbul,KLM,8:40,16:05,$570,5h 25m,False
2024-07-19,London,Istanbul,"British Airways, Ajet",6:15,15:30,$372,7h 15m,False
2024-07-19,London,Istanbul,TAROM,14:50,22:25,$464,5h 35m,False
2024-07-19,London,Istanbul,TAROM,14:50,23:10,$465,6h 20m,False
2024-07-19,London,Istanbul,KLM,8:40,16:05,$570,5h 25m,False
2024-07-19,London,Istanbul,"British Airways, Ajet",6:15,15:30,$372,7h 15m,False
2024-07-19,London,Istanbul,"Lufthansa, AnadoluJet",6:55,16:35,$375,7h 40m,False
2024-07-19,London,Istanbul,"Lufthansa, AnadoluJet",7:25,16:35,$407,7h 10m,False
2024-07-19,London,Istanbul,"Eurowings, AnadoluJet",9:10,17:35,$451,6h 25m,False
2024-07-19,London,Istanbul,"British Airways, Turkish Airlines",16:35,2:00,$408,7h 25m,True
2024-07-19,London,Istanbul,"British Airways, Pegasus Airlines",6:15,15:25,$422,7h 10m,False
2024-07-19,London,Istanbul,"Lufthansa, Turkish Airlines",10:30,19:15,$447,6h 45m,False
2024-07-19,London,Istanbul,Air Serbia,13:30,23:15,$481,7h 45m,False
2024-07-19,London,Istanbul,Lufthansa,10:30,21:20,$360,8h 50m,False
2024-07-19,London,Istanbul,"Lufthansa, Pegasus Airlines",7:25,16:15,$467,6h 50m,False
2024-07-19,London,Istanbul,"Lufthansa, Pegasus Airlines",13:30,21:50,$502,6h 20m,False
2024-07-19,London,Istanbul,"Lufthansa, Pegasus Airlines",10:30,18:50,$506,6h 20m,False
2024-07-19,London,Istanbul,"British Airways, Pegasus Airlines",6:15,15:25,$422,7h 10m,False
2024-07-19,London,Istanbul,"British Airways, Ajet",8:20,16:45,$497,6h 25m,False
2024-07-19,London,Istanbul,"Lufthansa, Pegasus Airlines",10:30,18:50,$506,6h 20m,False
2024-07-19,London,Istanbul,"Lufthansa, Pegasus Airlines",7:25,16:15,$467,6h 50m,False
2024-07-19,London,Istanbul,Aegean Airlines,22:15,9:50,$273,9h 35m,True
2024-07-19,London,Istanbul,"British Airways, Pegasus Airlines",8:15,17:20,$444,7h 05m,False
2024-07-19,London,Istanbul,"Scandinavian Airlines, Pegasus Airlines",6:40,16:40,$365,8h 00m,False
2024-07-19,London,Istanbul,"SWISS, Turkish Airlines",14:25,23:20,$478,6h 55m,False
2024-07-19,London,Istanbul,"Lufthansa, Pegasus Airlines",6:55,16:15,$435,7h 20m,False
2024-07-19,London,Istanbul,"British Airways, Pegasus Airlines",20:35,5:25,$504,6h 50m,True
2024-07-19,London,Istanbul,"British Airways, Pegasus Airlines",6:55,16:55,$384,8h 00m,False
2024-07-19,London,Istanbul,Aegean Airlines,19:00,5:25,$484,8h 25m,True
2024-07-19,London,Istanbul,KLM,8:40,17:10,$630,6h 30m,False
2024-07-19,London,Istanbul,"Eurowings, Pegasus Airlines",8:50,17:30,$495,6h 40m,False
2024-07-19,London,Istanbul,"Eurowings, AnadoluJet",12:10,21:05,$475,6h 55m,False
2024-07-19,London,Istanbul,"Lufthansa, Ajet",7:25,16:35,$480,7h 10m,False
2024-07-19,London,Istanbul,"Lufthansa, Pegasus Airlines",10:50,19:50,$503,7h 00m,False
2024-07-19,London,Istanbul,"Eurowings, AnadoluJet",8:05,17:25,$461,7h 20m,False
2024-07-19,London,Istanbul,KLM,6:30,16:05,$570,7h 35m,False
2024-07-19,London,Istanbul,"Aer Lingus, Turkish Airlines",7:40,17:10,$460,7h 30m,False
2024-07-19,London,Istanbul,"Lufthansa, Ajet",6:55,16:35,$447,7h 40m,False
2024-07-19,London,Istanbul,"Lufthansa, Pegasus Airlines",6:30,16:55,$355,8h 25m,False
2024-07-19,London,Istanbul,KLM,11:45,21:00,$630,7h 15m,False
2024-07-19,London,Istanbul,Air France,6:15,16:30,$536,8h 15m,False
2024-07-19,London,Istanbul,"Lufthansa, Turkish Airlines",9:00,18:30,$495,7h 30m,False
2024-07-19,London,Istanbul,"British Airways, Turkish Airlines",8:55,18:30,$486,7h 35m,False
2024-07-19,London,Istanbul,"British Airways, Pegasus Airlines",8:20,18:45,$410,8h 25m,False
2024-07-19,London,Istanbul,"Aer Lingus, Turkish Airlines",6:45,17:10,$413,8h 25m,False
2024-07-19,London,Istanbul,"Eurowings, Pegasus Airlines",12:10,21:30,$503,7h 20m,False
2024-07-19,London,Istanbul,"Lufthansa, Turkish Airlines",13:30,23:30,$440,8h 00m,False
2024-07-19,London,Istanbul,"British Airways, Turkish Airlines",13:25,23:30,$461,8h 05m,False
2024-07-19,London,Istanbul,"LOT, Turkish Airlines",6:30,17:30,$346,9h 00m,False
2024-07-19,London,Istanbul,"Eurowings, Turkish Airlines",9:10,19:15,$418,8h 05m,False
2024-07-19,London,Istanbul,"LOT, Ajet",6:30,17:45,$360,9h 15m,False
2024-07-19,London,Istanbul,LOT,6:30,16:45,$598,8h 15m,False
2024-07-19,London,Istanbul,"Eurowings, Turkish Airlines",14:45,00:05,$498,7h 20m,True
2024-07-19,London,Istanbul,KLM,9:55,21:00,$494,9h 05m,False
2024-07-19,London,Istanbul,"Lufthansa, TAROM",6:30,17:30,$358,9h 00m,False
2024-07-19,London,Istanbul,"British Airways, Pegasus Airlines",7:50,19:35,$317,9h 45m,False
2024-07-19,London,Istanbul,"Eurowings, Pegasus Airlines",8:05,18:25,$415,8h 20m,False
2024-07-19,London,Istanbul,"Scandinavian Airlines, Pegasus Airlines",9:55,20:05,$474,8h 10m,False
2024-07-19,London,Istanbul,Air Serbia,13:30,23:15,$481,7h 45m,False
2024-07-19,London,Istanbul,Lufthansa,9:30,21:20,$454,9h 50m,False
2024-07-19,London,Istanbul,"British Airways, Turkish Airlines",6:55,17:35,$442,8h 40m,False
2024-07-19,London,Istanbul,"Lufthansa, Turkish Airlines",6:30,17:20,$496,8h 50m,False
2024-07-19,London,Istanbul,"British Airways, Turkish Airlines",8:35,19:15,$454,8h 40m,False
2024-07-19,London,Istanbul,"Eurowings, Pegasus Airlines",20:00,5:55,$521,7h 55m,True
