Carrier,DepTime,ArrTime,Price,Duration,Day,DepAirport,ArrAirport,DayAfter
Iberia,16:15,19:05,$279,2h 50m,2024-05-19,Madrid,Frankfurt,False
CitizenPlane,16:15,19:05,$390,2h 50m,2024-05-19,Madrid,Frankfurt,False
Air Europa,15:10,17:50,$401,2h 40m,2024-05-19,Madrid,Frankfurt,False
KLM,6:00,13:35,$137,7h 35m,2024-05-19,Madrid,Frankfurt,False
KLM,13:05,18:40,$175,5h 35m,2024-05-19,Madrid,Frankfurt,False
KLM,17:10,21:45,$229,4h 35m,2024-05-19,Madrid,Frankfurt,False
KLM,10:20,17:15,$175,6h 55m,2024-05-19,Madrid,Frankfurt,False
Lufthansa,7:15,12:00,$244,4h 45m,2024-05-19,Madrid,Frankfurt,False
Air France,16:40,22:05,$212,5h 25m,2024-05-19,Madrid,Frankfurt,False
"Air Europa, Lufthansa",7:20,12:20,$213,5h 00m,2024-05-19,Madrid,Frankfurt,False
ITA Airways,11:35,17:00,$271,5h 25m,2024-05-19,Madrid,Frankfurt,False
KLM,10:20,18:40,$175,8h 20m,2024-05-19,Madrid,Frankfurt,False
"Iberia, Lufthansa",8:50,14:00,$238,5h 10m,2024-05-19,Madrid,Frankfurt,False
"Iberia Express, Condor",8:55,14:50,$212,5h 55m,2024-05-19,Madrid,Frankfurt,False
"Iberia, Condor",8:55,14:50,$215,5h 55m,2024-05-19,Madrid,Frankfurt,False
"Vueling, Lufthansa",8:50,14:00,$248,5h 10m,2024-05-19,Madrid,Frankfurt,False
SWISS,10:10,15:40,$276,5h 30m,2024-05-19,Madrid,Frankfurt,False
TAP AIR PORTUGAL,16:20,22:20,$311,6h 00m,2024-05-19,Madrid,Frankfurt,False
"Iberia Express, Condor",7:05,14:50,$192,7h 45m,2024-05-19,Madrid,Frankfurt,False
"Iberia, Lufthansa",9:05,14:15,$285,5h 10m,2024-05-19,Madrid,Frankfurt,False
"Air Europa, Lufthansa",7:20,14:15,$213,6h 55m,2024-05-19,Madrid,Frankfurt,False
Lufthansa,15:20,20:00,$450,4h 40m,2024-05-19,Madrid,Frankfurt,False
"Iberia, Condor",7:05,14:50,$200,7h 45m,2024-05-19,Madrid,Frankfurt,False
Lufthansa,15:20,22:00,$267,6h 40m,2024-05-19,Madrid,Frankfurt,False
Condor,8:20,14:50,$293,6h 30m,2024-05-19,Madrid,Frankfurt,False
Brussels Airlines,12:40,19:05,$289,6h 25m,2024-05-19,Madrid,Frankfurt,False
TAP AIR PORTUGAL,6:35,12:40,$383,6h 05m,2024-05-19,Madrid,Frankfurt,False
Lufthansa,7:15,15:00,$244,7h 45m,2024-05-19,Madrid,Frankfurt,False
Air France,6:00,14:20,$233,8h 20m,2024-05-19,Madrid,Frankfurt,False
Lufthansa,11:50,19:00,$285,7h 10m,2024-05-19,Madrid,Frankfurt,False
"Air Europa, Lufthansa",7:20,15:40,$213,8h 20m,2024-05-19,Madrid,Frankfurt,False
Brussels Airlines,12:40,20:20,$290,7h 40m,2024-05-19,Madrid,Frankfurt,False
Air France,6:00,11:25,$428,5h 25m,2024-05-19,Madrid,Frankfurt,False
"Air Europa, Condor",8:20,14:50,$263,6h 30m,2024-05-19,Madrid,Frankfurt,False
British Airways,8:00,13:50,$456,5h 50m,2024-05-19,Madrid,Frankfurt,False
"Wizz Air Malta, ITA Airways",9:30,17:05,$254,7h 35m,2024-05-19,Madrid,Frankfurt,False
British Airways,7:00,13:50,$413,6h 50m,2024-05-19,Madrid,Frankfurt,False
"Air Europa, Air Serbia",10:35,19:35,$203,9h 00m,2024-05-19,Madrid,Frankfurt,False
Multiple airlines,9:30,16:35,$264,7h 05m,2024-05-19,Madrid,Frankfurt,False
Multiple airlines,17:35,3:35,$128,10h 00m,2024-05-19,Madrid,Frankfurt,True
"Iberia, Lufthansa",9:55,15:15,$460,5h 20m,2024-05-19,Madrid,Frankfurt,False
"SNCF, Lufthansa",10:05,18:20,$403,8h 15m,2024-05-19,Madrid,Frankfurt,False
"Iberia, Lufthansa",9:15,15:30,$413,6h 15m,2024-05-19,Madrid,Frankfurt,False
"Iberia, British Airways",8:00,13:50,$492,5h 50m,2024-05-19,Madrid,Frankfurt,False
SWISS,10:10,19:05,$302,8h 55m,2024-05-19,Madrid,Frankfurt,False
Lufthansa,7:15,13:00,$525,5h 45m,2024-05-19,Madrid,Frankfurt,False
"Iberia, British Airways",7:00,13:50,$451,6h 50m,2024-05-19,Madrid,Frankfurt,False
British Airways,16:50,22:40,$557,5h 50m,2024-05-19,Madrid,Frankfurt,False
Condor,10:15,19:05,$326,8h 50m,2024-05-19,Madrid,Frankfurt,False
Air France,12:20,22:05,$264,9h 45m,2024-05-19,Madrid,Frankfurt,False
LOT,15:30,22:40,$479,7h 10m,2024-05-19,Madrid,Frankfurt,False
"Air Europa, Condor",10:15,19:05,$297,8h 50m,2024-05-19,Madrid,Frankfurt,False
British Airways,15:45,22:40,$503,6h 55m,2024-05-19,Madrid,Frankfurt,False
Lufthansa,11:50,18:00,$525,6h 10m,2024-05-19,Madrid,Frankfurt,False
Lufthansa,11:50,22:00,$258,10h 10m,2024-05-19,Madrid,Frankfurt,False
TAP AIR PORTUGAL,11:05,18:50,$434,7h 45m,2024-05-19,Madrid,Frankfurt,False
Lufthansa,11:50,20:00,$406,8h 10m,2024-05-19,Madrid,Frankfurt,False
British Airways,8:50,17:55,$378,9h 05m,2024-05-19,Madrid,Frankfurt,False
SWISS,10:10,20:10,$297,10h 00m,2024-05-19,Madrid,Frankfurt,False
"Iberia, British Airways",8:50,17:55,$366,9h 05m,2024-05-19,Madrid,Frankfurt,False
British Airways,9:10,17:55,$427,8h 45m,2024-05-19,Madrid,Frankfurt,False
"Iberia, British Airways",16:50,22:40,$599,5h 50m,2024-05-19,Madrid,Frankfurt,False
"Iberia, Lufthansa",8:40,19:30,$206,10h 50m,2024-05-19,Madrid,Frankfurt,False
"Iberia, British Airways",15:45,22:40,$546,6h 55m,2024-05-19,Madrid,Frankfurt,False
Condor,10:15,21:25,$260,11h 10m,2024-05-19,Madrid,Frankfurt,False
ITA Airways,5:50,17:00,$212,11h 10m,2024-05-19,Madrid,Frankfurt,False
Iberia,19:45,22:35,$83,2h 50m,2024-06-19,Madrid,Frankfurt,False
BlaBlaBus,22:30,23:55,$74,25h 25m,2024-06-19,Madrid,Frankfurt,True
Iberia,16:15,19:05,$105,2h 50m,2024-06-19,Madrid,Frankfurt,False
Air Europa,15:10,17:50,$141,2h 40m,2024-06-19,Madrid,Frankfurt,False
Air Europa,7:10,9:50,$141,2h 40m,2024-06-19,Madrid,Frankfurt,False
Lufthansa,5:55,8:30,$144,2h 35m,2024-06-19,Madrid,Frankfurt,False
Lufthansa,17:05,19:40,$203,2h 35m,2024-06-19,Madrid,Frankfurt,False
Lufthansa,13:00,15:35,$203,2h 35m,2024-06-19,Madrid,Frankfurt,False
Lufthansa,8:15,10:50,$203,2h 35m,2024-06-19,Madrid,Frankfurt,False
Iberia,8:40,11:25,$265,2h 45m,2024-06-19,Madrid,Frankfurt,False
Lufthansa,11:50,16:00,$181,4h 10m,2024-06-19,Madrid,Frankfurt,False
TAP AIR PORTUGAL,11:05,22:20,$122,11h 15m,2024-06-19,Madrid,Frankfurt,False
Lufthansa,7:15,12:00,$176,4h 45m,2024-06-19,Madrid,Frankfurt,False
Lufthansa,14:55,20:00,$170,5h 05m,2024-06-19,Madrid,Frankfurt,False
TAP AIR PORTUGAL,16:20,22:20,$160,6h 00m,2024-06-19,Madrid,Frankfurt,False
ITA Airways,11:35,17:05,$180,5h 30m,2024-06-19,Madrid,Frankfurt,False
Lufthansa,7:15,12:00,$176,4h 45m,2024-06-19,Madrid,Frankfurt,False
Lufthansa,14:55,20:00,$170,5h 05m,2024-06-19,Madrid,Frankfurt,False
TAP AIR PORTUGAL,16:20,22:20,$160,6h 00m,2024-06-19,Madrid,Frankfurt,False
Brussels Airlines,12:40,19:05,$154,6h 25m,2024-06-19,Madrid,Frankfurt,False
"Wizz Air Malta, ITA Airways",9:15,18:50,$125,9h 35m,2024-06-19,Madrid,Frankfurt,False
Lufthansa,14:55,21:00,$170,6h 05m,2024-06-19,Madrid,Frankfurt,False
Lufthansa,7:15,13:00,$176,5h 45m,2024-06-19,Madrid,Frankfurt,False
Brussels Airlines,12:40,20:20,$152,7h 40m,2024-06-19,Madrid,Frankfurt,False
Brussels Airlines,6:20,14:15,$154,7h 55m,2024-06-19,Madrid,Frankfurt,False
Lufthansa,14:55,22:00,$170,7h 05m,2024-06-19,Madrid,Frankfurt,False
"Iberia Express, Condor",15:40,21:35,$177,5h 55m,2024-06-19,Madrid,Frankfurt,False
Brussels Airlines,12:40,21:05,$159,8h 25m,2024-06-19,Madrid,Frankfurt,False
Lufthansa,11:50,19:00,$176,7h 10m,2024-06-19,Madrid,Frankfurt,False
"Wizz Air Malta, ITA Airways",9:40,17:05,$165,7h 25m,2024-06-19,Madrid,Frankfurt,False
Brussels Airlines,6:20,15:40,$159,9h 20m,2024-06-19,Madrid,Frankfurt,False
Lufthansa,7:15,15:00,$176,7h 45m,2024-06-19,Madrid,Frankfurt,False
KLM,6:00,11:00,$249,5h 00m,2024-06-19,Madrid,Frankfurt,False
"Iberia, Condor",15:40,21:35,$188,5h 55m,2024-06-19,Madrid,Frankfurt,False
Lufthansa,11:50,18:00,$208,6h 10m,2024-06-19,Madrid,Frankfurt,False
"Iberia Express, Condor",7:05,12:40,$197,5h 35m,2024-06-19,Madrid,Frankfurt,False
"Air Europa, TAP AIR PORTUGAL",6:30,12:40,$196,6h 10m,2024-06-19,Madrid,Frankfurt,False
SWISS,10:10,15:40,$241,5h 30m,2024-06-19,Madrid,Frankfurt,False
Lufthansa,11:50,20:00,$184,8h 10m,2024-06-19,Madrid,Frankfurt,False
"Iberia, ITA Airways",8:50,14:05,$223,5h 15m,2024-06-19,Madrid,Frankfurt,False
Air Serbia,10:30,19:35,$193,9h 05m,2024-06-19,Madrid,Frankfurt,False
"Wizz Air Malta, Lufthansa",9:15,16:35,$182,7h 20m,2024-06-19,Madrid,Frankfurt,False
"Vueling, ITA Airways",8:50,14:05,$233,5h 15m,2024-06-19,Madrid,Frankfurt,False
"Iberia, Lufthansa",9:05,14:15,$236,5h 10m,2024-06-19,Madrid,Frankfurt,False
"easyJet, TAP AIR PORTUGAL",16:20,22:20,$218,6h 00m,2024-06-19,Madrid,Frankfurt,False
KLM,13:05,18:40,$274,5h 35m,2024-06-19,Madrid,Frankfurt,False
ITA Airways,11:35,18:50,$175,7h 15m,2024-06-19,Madrid,Frankfurt,False
"Iberia, Lufthansa",7:30,14:55,$191,7h 25m,2024-06-19,Madrid,Frankfurt,False
"Vueling, Lufthansa",9:05,14:15,$244,5h 10m,2024-06-19,Madrid,Frankfurt,False
"Wizz Air Malta, Lufthansa",9:15,16:00,$174,6h 45m,2024-06-19,Madrid,Frankfurt,False
"Air Europa, Condor",14:35,21:05,$241,6h 30m,2024-06-19,Madrid,Frankfurt,False
"Air Europa, Lufthansa",7:20,14:15,$212,6h 55m,2024-06-19,Madrid,Frankfurt,False
Condor,14:35,21:05,$271,6h 30m,2024-06-19,Madrid,Frankfurt,False
Lufthansa,7:15,16:00,$184,8h 45m,2024-06-19,Madrid,Frankfurt,False
"Iberia Express, Lufthansa",7:30,14:55,$185,7h 25m,2024-06-19,Madrid,Frankfurt,False
"Wizz Air Malta, Lufthansa",9:15,15:55,$216,6h 40m,2024-06-19,Madrid,Frankfurt,False
"Air Europa, Condor",14:35,21:35,$241,7h 00m,2024-06-19,Madrid,Frankfurt,False
Air France,16:40,22:05,$306,5h 25m,2024-06-19,Madrid,Frankfurt,False
Lufthansa,11:50,21:00,$184,9h 10m,2024-06-19,Madrid,Frankfurt,False
Condor,14:35,21:35,$271,7h 00m,2024-06-19,Madrid,Frankfurt,False
TAP AIR PORTUGAL,11:05,22:20,$122,11h 15m,2024-06-19,Madrid,Frankfurt,False
"Wizz Air Malta, Lufthansa",9:40,15:20,$259,5h 40m,2024-06-19,Madrid,Frankfurt,False
TAP AIR PORTUGAL,13:35,22:20,$213,8h 45m,2024-06-19,Madrid,Frankfurt,False
KLM,10:20,18:40,$232,8h 20m,2024-06-19,Madrid,Frankfurt,False
SWISS,10:10,19:05,$214,8h 55m,2024-06-19,Madrid,Frankfurt,False
KLM,10:20,17:15,$279,6h 55m,2024-06-19,Madrid,Frankfurt,False
SWISS,10:10,20:10,$180,10h 00m,2024-06-19,Madrid,Frankfurt,False
Lufthansa,11:50,22:00,$184,10h 10m,2024-06-19,Madrid,Frankfurt,False
ITA Airways,5:50,14:05,$227,8h 15m,2024-06-19,Madrid,Frankfurt,False
ITA Airways,5:50,14:05,$227,8h 15m,2024-06-19,Madrid,Frankfurt,False
"Iberia, ITA Airways",7:15,17:05,$175,9h 50m,2024-06-19,Madrid,Frankfurt,False
SWISS,10:10,21:00,$180,10h 50m,2024-06-19,Madrid,Frankfurt,False
"Wizz Air Malta, Scandinavian Airlines",9:40,19:45,$155,10h 05m,2024-06-19,Madrid,Frankfurt,False
"Iberia, Lufthansa",7:30,17:55,$176,10h 25m,2024-06-19,Madrid,Frankfurt,False
Austrian Airlines,11:50,18:40,$322,6h 50m,2024-06-19,Madrid,Frankfurt,False
SWISS,10:10,20:00,$227,9h 50m,2024-06-19,Madrid,Frankfurt,False
Lufthansa,8:25,11:00,$102,2h 35m,2024-10-19,Madrid,Frankfurt,False
Lufthansa,13:00,15:35,$125,2h 35m,2024-10-19,Madrid,Frankfurt,False
Lufthansa,17:05,19:40,$139,2h 35m,2024-10-19,Madrid,Frankfurt,False
Lufthansa,5:55,8:30,$118,2h 35m,2024-10-19,Madrid,Frankfurt,False
Air Europa,15:10,17:50,$238,2h 40m,2024-10-19,Madrid,Frankfurt,False
Air Europa,7:10,9:50,$238,2h 40m,2024-10-19,Madrid,Frankfurt,False
Vueling,19:45,22:35,$236,2h 50m,2024-10-19,Madrid,Frankfurt,False
Iberia,19:45,22:35,$231,2h 50m,2024-10-19,Madrid,Frankfurt,False
Vueling,16:15,19:05,$332,2h 50m,2024-10-19,Madrid,Frankfurt,False
Iberia,16:15,19:05,$338,2h 50m,2024-10-19,Madrid,Frankfurt,False
KLM,17:10,21:45,$175,4h 35m,2024-10-19,Madrid,Frankfurt,False
Iberia,8:40,11:25,$377,2h 45m,2024-10-19,Madrid,Frankfurt,False
Vueling,8:40,11:25,$394,2h 45m,2024-10-19,Madrid,Frankfurt,False
KLM,13:05,17:45,$189,4h 40m,2024-10-19,Madrid,Frankfurt,False
KLM,6:00,11:00,$175,5h 00m,2024-10-19,Madrid,Frankfurt,False
Air France,6:10,11:25,$165,5h 15m,2024-10-19,Madrid,Frankfurt,False
Lufthansa,11:50,16:00,$287,4h 10m,2024-10-19,Madrid,Frankfurt,False
Lufthansa,7:15,12:00,$268,4h 45m,2024-10-19,Madrid,Frankfurt,False
Brussels Airlines,6:20,12:20,$181,6h 00m,2024-10-19,Madrid,Frankfurt,False
British Airways,15:45,21:50,$191,6h 05m,2024-10-19,Madrid,Frankfurt,False
Brussels Airlines,6:20,14:15,$129,7h 55m,2024-10-19,Madrid,Frankfurt,False
KLM,10:20,17:45,$175,7h 25m,2024-10-19,Madrid,Frankfurt,False
KLM,6:00,13:35,$175,7h 35m,2024-10-19,Madrid,Frankfurt,False
Air Serbia,10:30,19:35,$102,9h 05m,2024-10-19,Madrid,Frankfurt,False
KLM,13:05,21:45,$189,8h 40m,2024-10-19,Madrid,Frankfurt,False
"Air Europa, Condor",17:05,22:30,$435,5h 25m,2024-10-19,Madrid,Frankfurt,False
"Wizz Air, Air Serbia",9:15,19:35,$169,10h 20m,2024-10-19,Madrid,Frankfurt,False
Tunisair,00:35,11:30,$167,10h 55m,2024-10-19,Madrid,Frankfurt,False
"Air Europa, Condor",14:35,22:30,$435,7h 55m,2024-10-19,Madrid,Frankfurt,False
SWISS,10:10,19:55,$344,9h 45m,2024-10-19,Madrid,Frankfurt,False
British Airways,14:55,21:50,$184,6h 55m,2024-10-19,Madrid,Frankfurt,False
"Iberia, Lufthansa",7:00,14:05,$178,7h 05m,2024-10-19,Madrid,Frankfurt,False
"Iberia, Lufthansa",15:45,22:05,$191,6h 20m,2024-10-19,Madrid,Frankfurt,False
"Air Europa, Lufthansa",15:15,20:20,$222,5h 05m,2024-10-19,Madrid,Frankfurt,False
"Air Europa, Brussels Airlines",15:15,20:20,$222,5h 05m,2024-10-19,Madrid,Frankfurt,False
Lufthansa,7:15,12:00,$268,4h 45m,2024-10-19,Madrid,Frankfurt,False
"Wizz Air Malta, Lufthansa",14:35,20:05,$215,5h 30m,2024-10-19,Madrid,Frankfurt,False
"Air Europa, Lufthansa",13:30,20:05,$197,6h 35m,2024-10-19,Madrid,Frankfurt,False
"Air Europa, Brussels Airlines",7:20,12:20,$250,5h 00m,2024-10-19,Madrid,Frankfurt,False
"Air Europa, Lufthansa",7:20,12:20,$250,5h 00m,2024-10-19,Madrid,Frankfurt,False
Lufthansa,7:15,13:00,$249,5h 45m,2024-10-19,Madrid,Frankfurt,False
ITA Airways,11:35,17:00,$291,5h 25m,2024-10-19,Madrid,Frankfurt,False
Lufthansa,14:55,20:00,$290,5h 05m,2024-10-19,Madrid,Frankfurt,False
"easyJet, TAP AIR PORTUGAL",10:35,15:50,$283,5h 15m,2024-10-19,Madrid,Frankfurt,False
TAP AIR PORTUGAL,16:20,22:20,$317,6h 00m,2024-10-19,Madrid,Frankfurt,False
Iberia,21:35,22:50,$24,1h 15m,2024-06-19,Madrid,Barcelona,False
Iberia,21:35,22:50,$24,1h 15m,2024-06-19,Madrid,Barcelona,False
ALSA,16:30,00:20,$6,7h 50m,2024-06-19,Madrid,Barcelona,True
Renfe,6:15,8:45,$20,2h 30m,2024-06-19,Madrid,Barcelona,False
Vueling,9:25,10:45,$28,1h 20m,2024-06-19,Madrid,Barcelona,False
Vueling,21:35,22:50,$41,1h 15m,2024-06-19,Madrid,Barcelona,False
Vueling,14:00,15:15,$44,1h 15m,2024-06-19,Madrid,Barcelona,False
Vueling,6:45,8:00,$47,1h 15m,2024-06-19,Madrid,Barcelona,False
Vueling,18:25,19:45,$46,1h 20m,2024-06-19,Madrid,Barcelona,False
Vueling,14:55,16:10,$54,1h 15m,2024-06-19,Madrid,Barcelona,False
Vueling,10:30,11:45,$54,1h 15m,2024-06-19,Madrid,Barcelona,False
Vueling,11:30,12:45,$61,1h 15m,2024-06-19,Madrid,Barcelona,False
Iberia,6:45,8:00,$44,1h 15m,2024-06-19,Madrid,Barcelona,False
Vueling,7:45,9:00,$73,1h 15m,2024-06-19,Madrid,Barcelona,False
Vueling,7:15,8:30,$73,1h 15m,2024-06-19,Madrid,Barcelona,False
Iberia,14:55,16:10,$50,1h 15m,2024-06-19,Madrid,Barcelona,False
Iberia,6:45,8:00,$24,1h 15m,2024-07-19,Madrid,Barcelona,False
Iberia,6:45,8:00,$19,1h 15m,2024-07-19,Madrid,Barcelona,False
Renfe,6:15,8:45,$17,2h 30m,2024-07-19,Madrid,Barcelona,False
Iberia,20:00,21:20,$19,1h 20m,2024-07-19,Madrid,Barcelona,False
Vueling,9:30,10:50,$27,1h 20m,2024-07-19,Madrid,Barcelona,False
Iberia,7:45,9:00,$23,1h 15m,2024-07-19,Madrid,Barcelona,False
Iberia,7:15,8:30,$23,1h 15m,2024-07-19,Madrid,Barcelona,False
Vueling,17:20,18:40,$27,1h 20m,2024-07-19,Madrid,Barcelona,False
Iberia,8:15,9:30,$32,1h 15m,2024-07-19,Madrid,Barcelona,False
Iberia,10:30,11:45,$32,1h 15m,2024-07-19,Madrid,Barcelona,False
Iberia,19:05,20:20,$41,1h 15m,2024-07-19,Madrid,Barcelona,False
Vueling,7:45,9:00,$41,1h 15m,2024-07-19,Madrid,Barcelona,False
Vueling,7:15,8:30,$41,1h 15m,2024-07-19,Madrid,Barcelona,False
Vueling,6:45,8:00,$41,1h 15m,2024-07-19,Madrid,Barcelona,False
Vueling,8:15,9:30,$41,1h 15m,2024-07-19,Madrid,Barcelona,False
Vueling,10:30,11:45,$41,1h 15m,2024-07-19,Madrid,Barcelona,False
Vueling,19:05,20:20,$54,1h 15m,2024-07-19,Madrid,Barcelona,False
Vueling,18:00,19:15,$61,1h 15m,2024-07-19,Madrid,Barcelona,False
Vueling,16:55,18:10,$61,1h 15m,2024-07-19,Madrid,Barcelona,False
Vueling,12:30,13:45,$61,1h 15m,2024-07-19,Madrid,Barcelona,False
Vueling,11:30,12:45,$61,1h 15m,2024-07-19,Madrid,Barcelona,False
Iberia,19:05,20:20,$41,1h 15m,2024-07-19,Madrid,Barcelona,False
Iberia,18:00,19:15,$46,1h 15m,2024-07-19,Madrid,Barcelona,False
Iberia,16:55,18:10,$46,1h 15m,2024-07-19,Madrid,Barcelona,False
Iberia,11:30,12:45,$46,1h 15m,2024-07-19,Madrid,Barcelona,False
Iberia,12:30,13:45,$48,1h 15m,2024-07-19,Madrid,Barcelona,False
Air Europa,15:10,16:35,$97,1h 25m,2024-07-19,Madrid,Barcelona,False
Air Europa,7:30,8:55,$97,1h 25m,2024-07-19,Madrid,Barcelona,False
Iberia,14:55,16:10,$89,1h 15m,2024-07-19,Madrid,Barcelona,False
Iberia,16:00,17:20,$89,1h 20m,2024-07-19,Madrid,Barcelona,False
Vueling,14:55,16:10,$122,1h 15m,2024-07-19,Madrid,Barcelona,False
Vueling,16:00,17:20,$122,1h 20m,2024-07-19,Madrid,Barcelona,False
Iberia,17:20,18:40,$113,1h 20m,2024-07-19,Madrid,Barcelona,False
Iberia,9:30,10:50,$113,1h 20m,2024-07-19,Madrid,Barcelona,False
"Iberia Express, Vueling",20:05,00:35,$75,4h 30m,2024-07-19,Madrid,Barcelona,True
"Iberia, Vueling",20:05,00:35,$76,4h 30m,2024-07-19,Madrid,Barcelona,True
"Air Europa, Vueling",18:55,00:15,$133,5h 20m,2024-07-19,Madrid,Barcelona,True
"Air Europa, Vueling",19:05,00:40,$127,5h 35m,2024-07-19,Madrid,Barcelona,True
Air Europa,8:20,11:05,$224,2h 45m,2024-07-19,Madrid,Barcelona,False
Iberia,7:30,11:15,$183,3h 45m,2024-07-19,Madrid,Barcelona,False
"Air Europa, Vueling",18:55,1:00,$133,6h 05m,2024-07-19,Madrid,Barcelona,True
"TAP AIR PORTUGAL, Vueling",20:10,1:00,$142,4h 50m,2024-07-19,Madrid,Barcelona,True
Vueling,9:10,13:30,$198,4h 20m,2024-07-19,Madrid,Barcelona,False
ITA Airways,18:05,23:15,$188,5h 10m,2024-07-19,Madrid,Barcelona,False
TAP AIR PORTUGAL,20:10,1:30,$159,5h 20m,2024-07-19,Madrid,Barcelona,True
ITA Airways,5:50,10:50,$200,5h 00m,2024-07-19,Madrid,Barcelona,False
Iberia,21:35,22:50,$24,1h 15m,2024-09-19,Madrid,Barcelona,False
Iberia,21:35,22:50,$24,1h 15m,2024-09-19,Madrid,Barcelona,False
Iberia,12:30,13:45,$28,1h 15m,2024-09-19,Madrid,Barcelona,False
Vueling,9:25,10:45,$34,1h 20m,2024-09-19,Madrid,Barcelona,False
Iberia,14:55,16:10,$40,1h 15m,2024-09-19,Madrid,Barcelona,False
Vueling,13:45,15:00,$37,1h 15m,2024-09-19,Madrid,Barcelona,False
Vueling,17:20,18:40,$37,1h 20m,2024-09-19,Madrid,Barcelona,False
Iberia,11:30,12:45,$40,1h 15m,2024-09-19,Madrid,Barcelona,False
Vueling,14:55,16:10,$41,1h 15m,2024-09-19,Madrid,Barcelona,False
Vueling,21:35,22:50,$41,1h 15m,2024-09-19,Madrid,Barcelona,False
Vueling,11:30,12:45,$41,1h 15m,2024-09-19,Madrid,Barcelona,False
Vueling,12:30,13:45,$41,1h 15m,2024-09-19,Madrid,Barcelona,False
Iberia,6:45,8:00,$42,1h 15m,2024-09-19,Madrid,Barcelona,False
Iberia,10:30,11:45,$42,1h 15m,2024-09-19,Madrid,Barcelona,False
Vueling,10:30,11:45,$47,1h 15m,2024-09-19,Madrid,Barcelona,False
Vueling,6:45,8:00,$47,1h 15m,2024-09-19,Madrid,Barcelona,False
Iberia,7:15,8:30,$19,1h 15m,2024-10-19,Madrid,Barcelona,False
Iberia,20:00,21:20,$19,1h 20m,2024-10-19,Madrid,Barcelona,False
Iberia,12:30,13:45,$23,1h 15m,2024-10-19,Madrid,Barcelona,False
Iberia,11:30,12:45,$23,1h 15m,2024-10-19,Madrid,Barcelona,False
Iberia,19:05,20:20,$32,1h 15m,2024-10-19,Madrid,Barcelona,False
Iberia,16:00,17:20,$32,1h 20m,2024-10-19,Madrid,Barcelona,False
Iberia,9:45,11:00,$39,1h 15m,2024-10-19,Madrid,Barcelona,False
Iberia,8:15,9:30,$39,1h 15m,2024-10-19,Madrid,Barcelona,False
Air Europa,7:30,8:55,$40,1h 25m,2024-10-19,Madrid,Barcelona,False
Vueling,19:05,20:20,$58,1h 15m,2024-10-19,Madrid,Barcelona,False
Vueling,12:30,13:45,$58,1h 15m,2024-10-19,Madrid,Barcelona,False
Vueling,11:30,12:45,$58,1h 15m,2024-10-19,Madrid,Barcelona,False
Vueling,7:15,8:30,$58,1h 15m,2024-10-19,Madrid,Barcelona,False
Vueling,20:00,21:20,$58,1h 20m,2024-10-19,Madrid,Barcelona,False
Vueling,16:00,17:20,$58,1h 20m,2024-10-19,Madrid,Barcelona,False
Air Europa,7:30,8:55,$40,1h 25m,2024-10-19,Madrid,Barcelona,False
Vueling,8:15,9:30,$54,1h 15m,2024-10-19,Madrid,Barcelona,False
Vueling,9:45,11:00,$54,1h 15m,2024-10-19,Madrid,Barcelona,False
Air Europa,15:10,16:35,$77,1h 25m,2024-10-19,Madrid,Barcelona,False
Vueling,9:30,10:50,$84,1h 20m,2024-10-19,Madrid,Barcelona,False
"Iberia Express, Vueling",7:15,10:40,$52,3h 25m,2024-10-19,Madrid,Barcelona,False
"Iberia Express, Vueling",19:30,23:20,$55,3h 50m,2024-10-19,Madrid,Barcelona,False
"Iberia Express, Vueling",7:15,11:30,$56,4h 15m,2024-10-19,Madrid,Barcelona,False
"Iberia Express, Vueling",19:55,23:50,$59,3h 55m,2024-10-19,Madrid,Barcelona,False
"Iberia Express, Vueling",11:30,15:40,$57,4h 10m,2024-10-19,Madrid,Barcelona,False
"Iberia Express, Vueling",19:30,00:05,$55,4h 35m,2024-10-19,Madrid,Barcelona,True
"Air Europa, Vueling",17:05,20:30,$75,3h 25m,2024-10-19,Madrid,Barcelona,False
Air Europa,8:20,11:05,$89,2h 45m,2024-10-19,Madrid,Barcelona,False
Air Europa,10:15,14:20,$79,4h 05m,2024-10-19,Madrid,Barcelona,False
Vueling,13:40,14:55,$105,1h 15m,2024-10-19,Madrid,Barcelona,False
"Iberia Express, Air Europa",7:05,11:05,$77,4h 00m,2024-10-19,Madrid,Barcelona,False
Vueling,17:25,18:45,$105,1h 20m,2024-10-19,Madrid,Barcelona,False
"Iberia Express, Vueling",15:40,19:45,$77,4h 05m,2024-10-19,Madrid,Barcelona,False
"Air Europa, Vueling",19:00,23:20,$75,4h 20m,2024-10-19,Madrid,Barcelona,False
"Iberia, Vueling",7:15,10:40,$59,3h 25m,2024-10-19,Madrid,Barcelona,False
"Iberia Express, Vueling",20:05,00:35,$82,4h 30m,2024-10-19,Madrid,Barcelona,True
"Air Europa, Vueling",17:05,22:00,$80,4h 55m,2024-10-19,Madrid,Barcelona,False
"Iberia, Vueling",19:30,23:20,$60,3h 50m,2024-10-19,Madrid,Barcelona,False
"Iberia, Vueling",19:55,23:50,$60,3h 55m,2024-10-19,Madrid,Barcelona,False
"Air Europa, Vueling",19:00,00:05,$80,5h 05m,2024-10-19,Madrid,Barcelona,True
