Carrier,DepTime,ArrTime,Price,Duration,Day,DepAirport,ArrAirport,DayAfter
British Airways,15:05,23:05,$326,7h 00m,2024-05-19,Dublin,Paris,False
British Airways,12:35,20:20,$344,6h 45m,2024-05-19,Dublin,Paris,False
British Airways,13:00,17:40,$532,3h 40m,2024-05-19,Dublin,Paris,False
airBaltic,9:25,17:30,$348,7h 05m,2024-05-19,Dublin,Paris,False
Lufthansa,10:40,17:15,$428,5h 35m,2024-05-19,Dublin,Paris,False
Lufthansa,12:20,19:45,$378,6h 25m,2024-05-19,Dublin,Paris,False
KLM,5:55,10:50,$500,3h 55m,2024-05-19,Dublin,Paris,False
Croatia Airlines,10:20,17:30,$443,6h 10m,2024-05-19,Dublin,Paris,False
British Airways,7:30,13:15,$521,4h 45m,2024-05-19,Dublin,Paris,False
British Airways,7:30,13:15,$542,4h 45m,2024-05-19,Dublin,Paris,False
"Aer Lingus, easyJet",13:25,19:05,$520,4h 40m,2024-05-19,Dublin,Paris,False
British Airways,6:30,13:15,$521,5h 45m,2024-05-19,Dublin,Paris,False
British Airways,13:00,20:20,$507,6h 20m,2024-05-19,Dublin,Paris,False
Finnair,10:15,18:10,$446,6h 55m,2024-05-19,Dublin,Paris,False
KLM,5:55,12:55,$490,6h 00m,2024-05-19,Dublin,Paris,False
"Eurowings, Lufthansa",15:10,22:55,$453,6h 45m,2024-05-19,Dublin,Paris,False
"Eurowings, Lufthansa",15:10,23:30,$498,7h 20m,2024-05-19,Dublin,Paris,False
"Eurowings, Lufthansa",15:10,23:30,$498,7h 20m,2024-05-19,Dublin,Paris,False
British Airways,8:55,16:15,$620,6h 20m,2024-05-19,Dublin,Paris,False
"Eurowings, SWISS",15:10,22:55,$544,6h 45m,2024-05-19,Dublin,Paris,False
"Aer Lingus, Czech Airlines",7:35,14:15,$671,5h 40m,2024-05-19,Dublin,Paris,False
"Eurowings, Lufthansa",15:10,23:30,$569,7h 20m,2024-05-19,Dublin,Paris,False
"SWISS, Lufthansa",13:00,21:25,$650,7h 25m,2024-05-19,Dublin,Paris,False
Lufthansa,5:50,13:45,$763,6h 55m,2024-05-19,Dublin,Paris,False
British Airways,17:25,23:05,"$1,013",4h 40m,2024-05-19,Dublin,Paris,False
"Lufthansa, SWISS",10:40,19:15,$932,7h 35m,2024-05-19,Dublin,Paris,False
"British Airways, BlaBlaBus",12:30,15:50,$403,26h 20m,2024-05-19,Dublin,Paris,True
"SWISS, Lufthansa",8:40,17:15,"$1,325",7h 35m,2024-05-19,Dublin,Paris,False
Aer Lingus,18:20,21:10,$83,1h 50m,2024-08-19,Dublin,Paris,False
Scandinavian Airlines,20:35,10:00,$77,12h 25m,2024-08-19,Dublin,Paris,True
Aer Lingus,13:00,15:50,$83,1h 50m,2024-08-19,Dublin,Paris,False
Aer Lingus,7:55,10:50,$83,1h 55m,2024-08-19,Dublin,Paris,False
Aer Lingus,6:40,9:30,$83,1h 50m,2024-08-19,Dublin,Paris,False
Aer Lingus,9:50,12:40,$92,1h 50m,2024-08-19,Dublin,Paris,False
Air France,18:00,20:50,$181,1h 50m,2024-08-19,Dublin,Paris,False
Air France,6:05,8:55,$247,1h 50m,2024-08-19,Dublin,Paris,False
Air France,9:10,12:00,$256,1h 50m,2024-08-19,Dublin,Paris,False
British Airways,17:55,22:55,$172,4h 00m,2024-08-19,Dublin,Paris,False
British Airways,9:20,14:15,$223,3h 55m,2024-08-19,Dublin,Paris,False
British Airways,12:00,17:30,$205,4h 30m,2024-08-19,Dublin,Paris,False
British Airways,9:45,15:30,$205,4h 45m,2024-08-19,Dublin,Paris,False
"Aer Lingus, easyJet",15:40,21:40,$144,5h 00m,2024-08-19,Dublin,Paris,False
Lufthansa,12:20,17:45,$211,4h 25m,2024-08-19,Dublin,Paris,False
British Airways,9:20,15:30,$196,5h 10m,2024-08-19,Dublin,Paris,False
British Airways,15:55,22:55,$171,6h 00m,2024-08-19,Dublin,Paris,False
KLM,13:20,19:05,$202,4h 45m,2024-08-19,Dublin,Paris,False
"Aer Lingus, easyJet",14:30,22:10,$147,6h 40m,2024-08-19,Dublin,Paris,False
British Airways,9:45,15:30,$205,4h 45m,2024-08-19,Dublin,Paris,False
"British Airways, easyJet",13:20,20:25,$159,6h 05m,2024-08-19,Dublin,Paris,False
"Aer Lingus, easyJet",12:50,19:20,$171,5h 30m,2024-08-19,Dublin,Paris,False
"Aer Lingus, easyJet",15:20,23:25,$149,7h 05m,2024-08-19,Dublin,Paris,False
British Airways,14:30,20:40,$201,5h 10m,2024-08-19,Dublin,Paris,False
Scandinavian Airlines,12:20,19:25,$202,6h 05m,2024-08-19,Dublin,Paris,False
"British Airways, easyJet",9:20,17:25,$150,7h 05m,2024-08-19,Dublin,Paris,False
KLM,11:10,17:05,$218,4h 55m,2024-08-19,Dublin,Paris,False
British Airways,11:15,17:30,$205,5h 15m,2024-08-19,Dublin,Paris,False
Norwegian,13:15,21:05,$186,6h 50m,2024-08-19,Dublin,Paris,False
"Aer Lingus, British Airways",15:55,22:55,$171,6h 00m,2024-08-19,Dublin,Paris,False
"Aer Lingus, easyJet",12:00,19:20,$166,6h 20m,2024-08-19,Dublin,Paris,False
Lufthansa,12:20,18:35,$219,5h 15m,2024-08-19,Dublin,Paris,False
Scandinavian Airlines,11:50,18:50,$233,6h 00m,2024-08-19,Dublin,Paris,False
"Aer Lingus, British Airways",14:30,20:40,$204,5h 10m,2024-08-19,Dublin,Paris,False
"Aer Lingus, easyJet",6:30,13:40,$175,6h 10m,2024-08-19,Dublin,Paris,False
British Airways,15:55,22:55,$199,6h 00m,2024-08-19,Dublin,Paris,False
British Airways,10:50,17:30,$190,5h 40m,2024-08-19,Dublin,Paris,False
British Airways,13:30,20:40,$201,6h 10m,2024-08-19,Dublin,Paris,False
British Airways,7:30,14:15,$230,5h 45m,2024-08-19,Dublin,Paris,False
KLM,13:20,18:10,$345,3h 50m,2024-08-19,Dublin,Paris,False
British Airways,7:15,14:15,$205,6h 00m,2024-08-19,Dublin,Paris,False
British Airways,9:45,17:30,$205,6h 45m,2024-08-19,Dublin,Paris,False
"Aer Lingus, British Airways",13:30,20:40,$204,6h 10m,2024-08-19,Dublin,Paris,False
British Airways,7:30,15:30,$206,7h 00m,2024-08-19,Dublin,Paris,False
British Airways,13:20,20:40,$205,6h 20m,2024-08-19,Dublin,Paris,False
SWISS,13:00,19:25,$295,5h 25m,2024-08-19,Dublin,Paris,False
British Airways,6:30,14:15,$230,6h 45m,2024-08-19,Dublin,Paris,False
British Airways,7:00,14:15,$275,6h 15m,2024-08-19,Dublin,Paris,False
"Aer Lingus, easyJet",9:45,17:25,$162,6h 40m,2024-08-19,Dublin,Paris,False
Lufthansa,10:40,17:35,$282,5h 55m,2024-08-19,Dublin,Paris,False
Norwegian,11:20,19:45,$173,7h 25m,2024-08-19,Dublin,Paris,False
"Aer Lingus, easyJet",12:30,20:25,$158,6h 55m,2024-08-19,Dublin,Paris,False
British Airways,7:15,15:30,$177,7h 15m,2024-08-19,Dublin,Paris,False
"Aer Lingus, easyJet",15:20,23:25,$149,7h 05m,2024-08-19,Dublin,Paris,False
"Aer Lingus, easyJet",14:30,22:30,$158,7h 00m,2024-08-19,Dublin,Paris,False
"British Airways, easyJet",9:20,17:25,$150,7h 05m,2024-08-19,Dublin,Paris,False
British Airways,9:20,17:30,$196,7h 10m,2024-08-19,Dublin,Paris,False
KLM,5:55,10:50,$435,3h 55m,2024-08-19,Dublin,Paris,False
British Airways,14:30,22:55,$216,7h 25m,2024-08-19,Dublin,Paris,False
"Aer Lingus, easyJet",11:15,19:20,$166,7h 05m,2024-08-19,Dublin,Paris,False
Lufthansa,12:20,19:45,$261,6h 25m,2024-08-19,Dublin,Paris,False
British Airways,12:30,20:40,$254,7h 10m,2024-08-19,Dublin,Paris,False
"British Airways, easyJet",10:50,19:20,$148,7h 30m,2024-08-19,Dublin,Paris,False
"Aer Lingus, easyJet",12:00,20:25,$158,7h 25m,2024-08-19,Dublin,Paris,False
"British Airways, easyJet",11:10,19:20,$181,7h 10m,2024-08-19,Dublin,Paris,False
Lufthansa,5:50,13:40,$214,6h 50m,2024-08-19,Dublin,Paris,False
Austrian Airlines,9:05,17:00,$347,6h 55m,2024-08-19,Dublin,Paris,False
British Airways,8:55,15:30,$545,5h 35m,2024-08-19,Dublin,Paris,False
Iberia,11:00,18:00,$638,6h 00m,2024-08-19,Dublin,Paris,False
"Aer Lingus, Czech Airlines",7:35,14:15,$672,5h 40m,2024-08-19,Dublin,Paris,False
"SWISS, Lufthansa",13:00,21:25,$552,7h 25m,2024-08-19,Dublin,Paris,False
"SWISS, Lufthansa",13:00,21:25,$564,7h 25m,2024-08-19,Dublin,Paris,False
Aer Lingus,18:10,20:50,$47,1h 40m,2024-12-19,Dublin,Paris,False
Aer Lingus,13:15,16:00,$47,1h 45m,2024-12-19,Dublin,Paris,False
Aer Lingus,9:50,12:35,$47,1h 45m,2024-12-19,Dublin,Paris,False
Aer Lingus,6:40,9:25,$47,1h 45m,2024-12-19,Dublin,Paris,False
Air France,16:50,19:35,$77,1h 45m,2024-12-19,Dublin,Paris,False
Air France,8:55,11:40,$94,1h 45m,2024-12-19,Dublin,Paris,False
Air France,6:00,8:45,$153,1h 45m,2024-12-19,Dublin,Paris,False
British Airways,17:45,22:40,$177,3h 55m,2024-12-19,Dublin,Paris,False
British Airways,9:10,15:25,$147,5h 15m,2024-12-19,Dublin,Paris,False
British Airways,9:10,14:05,$186,3h 55m,2024-12-19,Dublin,Paris,False
"Aer Lingus, easyJet",15:00,22:15,$103,6h 15m,2024-12-19,Dublin,Paris,False
KLM,8:50,13:40,$162,3h 50m,2024-12-19,Dublin,Paris,False
British Airways,10:00,15:25,$184,4h 25m,2024-12-19,Dublin,Paris,False
British Airways,14:15,19:45,$184,4h 30m,2024-12-19,Dublin,Paris,False
British Airways,16:30,22:40,$184,5h 10m,2024-12-19,Dublin,Paris,False
British Airways,13:05,19:45,$172,5h 40m,2024-12-19,Dublin,Paris,False
British Airways,7:10,14:05,$175,5h 55m,2024-12-19,Dublin,Paris,False
KLM,13:25,19:10,$181,4h 45m,2024-12-19,Dublin,Paris,False
KLM,5:55,10:55,$177,4h 00m,2024-12-19,Dublin,Paris,False
Lufthansa,11:50,17:50,$222,5h 00m,2024-12-19,Dublin,Paris,False
Lufthansa,5:15,10:30,$220,4h 15m,2024-12-19,Dublin,Paris,False
Scandinavian Airlines,12:30,19:20,$268,5h 50m,2024-12-19,Dublin,Paris,False
Scandinavian Airlines,11:35,18:50,$258,6h 15m,2024-12-19,Dublin,Paris,False
KLM,5:55,11:45,$241,4h 50m,2024-12-19,Dublin,Paris,False
British Airways,20:35,9:40,$147,12h 05m,2024-12-19,Dublin,Paris,True
Lufthansa,8:35,17:25,$290,7h 50m,2024-12-19,Dublin,Paris,False
Austrian Airlines,11:50,22:30,$283,9h 40m,2024-12-19,Dublin,Paris,False
Austrian Airlines,11:50,22:30,$283,9h 40m,2024-12-19,Dublin,Paris,False
Iberia,11:05,23:45,$290,11h 40m,2024-12-19,Dublin,Paris,False
"Aer Lingus, Czech Airlines",7:25,14:15,$665,5h 50m,2024-12-19,Dublin,Paris,False
British Airways,13:05,19:45,$184,5h 40m,2024-12-19,Dublin,Paris,False
"British Airways, easyJet",8:50,17:15,$130,7h 25m,2024-12-19,Dublin,Paris,False
British Airways,7:10,14:05,$175,5h 55m,2024-12-19,Dublin,Paris,False
Iberia,16:15,23:45,$177,6h 30m,2024-12-19,Dublin,Paris,False
Lufthansa,11:50,17:50,$222,5h 00m,2024-12-19,Dublin,Paris,False
"Aer Lingus, easyJet",10:00,17:15,$166,6h 15m,2024-12-19,Dublin,Paris,False
British Airways,15:30,22:40,$184,6h 10m,2024-12-19,Dublin,Paris,False
British Airways,7:40,14:05,$223,5h 25m,2024-12-19,Dublin,Paris,False
British Airways,12:05,19:45,$184,6h 40m,2024-12-19,Dublin,Paris,False
British Airways,10:40,17:15,$228,5h 35m,2024-12-19,Dublin,Paris,False
British Airways,15:00,22:40,$189,6h 40m,2024-12-19,Dublin,Paris,False
British Airways,7:00,14:05,$212,6h 05m,2024-12-19,Dublin,Paris,False
British Airways,10:00,17:15,$223,6h 15m,2024-12-19,Dublin,Paris,False
British Airways,6:40,14:05,$223,6h 25m,2024-12-19,Dublin,Paris,False
"Aer Lingus, easyJet",12:05,20:15,$153,7h 10m,2024-12-19,Dublin,Paris,False
Lufthansa,5:15,10:30,$220,4h 15m,2024-12-19,Dublin,Paris,False
British Airways,9:10,17:15,$182,7h 05m,2024-12-19,Dublin,Paris,False
"Aer Lingus, Lufthansa",16:05,22:15,$219,5h 10m,2024-12-19,Dublin,Paris,False
SWISS,12:55,18:40,$252,4h 45m,2024-12-19,Dublin,Paris,False
"Aer Lingus, Lufthansa",6:55,13:35,$215,5h 40m,2024-12-19,Dublin,Paris,False
"Aer Lingus, easyJet",7:40,16:05,$161,7h 25m,2024-12-19,Dublin,Paris,False
"Aer Lingus, easyJet",8:55,17:15,$166,7h 20m,2024-12-19,Dublin,Paris,False
British Airways,7:40,15:25,$250,6h 45m,2024-12-19,Dublin,Paris,False
KLM,5:55,11:45,$241,4h 50m,2024-12-19,Dublin,Paris,False
SWISS,8:05,13:55,$275,4h 50m,2024-12-19,Dublin,Paris,False
"Aer Lingus, easyJet",6:40,13:55,$217,6h 15m,2024-12-19,Dublin,Paris,False
British Airways,14:15,22:40,$250,7h 25m,2024-12-19,Dublin,Paris,False
Scandinavian Airlines,12:30,19:20,$268,5h 50m,2024-12-19,Dublin,Paris,False
Scandinavian Airlines,11:35,18:50,$258,6h 15m,2024-12-19,Dublin,Paris,False
Lufthansa,10:45,17:25,$274,5h 40m,2024-12-19,Dublin,Paris,False
Lufthansa,5:15,13:35,$209,7h 20m,2024-12-19,Dublin,Paris,False
British Airways,7:00,15:25,$269,7h 25m,2024-12-19,Dublin,Paris,False
Lufthansa,10:45,19:15,$241,7h 30m,2024-12-19,Dublin,Paris,False
Iberia,11:05,18:00,$330,5h 55m,2024-12-19,Dublin,Paris,False
British Airways,8:55,15:25,$524,5h 30m,2024-12-19,Dublin,Paris,False
"Lufthansa, Eurowings",10:45,19:05,$450,7h 20m,2024-12-19,Dublin,Paris,False
SWISS,8:05,16:15,$499,7h 10m,2024-12-19,Dublin,Paris,False
Finnair,9:45,18:10,$504,7h 25m,2024-12-19,Dublin,Paris,False
"Aer Lingus, Czech Airlines",7:25,14:15,$665,5h 50m,2024-12-19,Dublin,Paris,False
"Lufthansa, SWISS",5:15,13:25,$613,7h 10m,2024-12-19,Dublin,Paris,False
"Lufthansa, SWISS",10:45,18:40,$937,6h 55m,2024-12-19,Dublin,Paris,False
KLM,8:50,13:40,$103,3h 50m,2025-01-19,Dublin,Paris,False
Aer Lingus,18:10,20:50,$80,1h 40m,2025-01-19,Dublin,Paris,False
Aer Lingus,13:15,16:00,$80,1h 45m,2025-01-19,Dublin,Paris,False
Aer Lingus,9:50,12:35,$80,1h 45m,2025-01-19,Dublin,Paris,False
Aer Lingus,6:40,9:25,$80,1h 45m,2025-01-19,Dublin,Paris,False
Air France,8:55,11:40,$137,1h 45m,2025-01-19,Dublin,Paris,False
Air France,16:50,19:35,$151,1h 45m,2025-01-19,Dublin,Paris,False
Air France,6:00,8:45,$156,1h 45m,2025-01-19,Dublin,Paris,False
KLM,8:50,13:40,$103,3h 50m,2025-01-19,Dublin,Paris,False
"Aer Lingus, easyJet",15:45,21:15,$94,4h 30m,2025-01-19,Dublin,Paris,False
"Aer Lingus, easyJet",12:20,17:10,$103,3h 50m,2025-01-19,Dublin,Paris,False
British Airways,17:50,23:10,$115,4h 20m,2025-01-19,Dublin,Paris,False
Lufthansa,5:15,10:30,$123,4h 15m,2025-01-19,Dublin,Paris,False
British Airways,13:05,17:50,$142,3h 45m,2025-01-19,Dublin,Paris,False
KLM,13:25,19:10,$117,4h 45m,2025-01-19,Dublin,Paris,False
British Airways,7:05,14:15,$99,6h 10m,2025-01-19,Dublin,Paris,False
Lufthansa,10:45,17:25,$123,5h 40m,2025-01-19,Dublin,Paris,False
British Airways,7:05,15:25,$94,7h 20m,2025-01-19,Dublin,Paris,False
"Aer Lingus, easyJet",8:05,14:05,$115,5h 00m,2025-01-19,Dublin,Paris,False
SWISS,8:05,13:55,$139,4h 50m,2025-01-19,Dublin,Paris,False
"Aer Lingus, easyJet",15:00,22:35,$101,6h 35m,2025-01-19,Dublin,Paris,False
KLM,5:55,10:55,$177,4h 00m,2025-01-19,Dublin,Paris,False
British Airways,10:00,15:25,$167,4h 25m,2025-01-19,Dublin,Paris,False
"Aer Lingus, easyJet",14:30,21:10,$115,5h 40m,2025-01-19,Dublin,Paris,False
British Airways,14:15,19:45,$184,4h 30m,2025-01-19,Dublin,Paris,False
British Airways,12:05,17:50,$175,4h 45m,2025-01-19,Dublin,Paris,False
British Airways,10:50,17:50,$116,6h 00m,2025-01-19,Dublin,Paris,False
KLM,5:55,11:45,$166,4h 50m,2025-01-19,Dublin,Paris,False
Lufthansa,11:50,17:50,$156,5h 00m,2025-01-19,Dublin,Paris,False
Lufthansa,10:45,19:15,$121,7h 30m,2025-01-19,Dublin,Paris,False
"Aer Lingus, easyJet",6:30,14:05,$115,6h 35m,2025-01-19,Dublin,Paris,False
British Airways,13:05,19:45,$151,5h 40m,2025-01-19,Dublin,Paris,False
British Airways,15:50,23:10,$123,6h 20m,2025-01-19,Dublin,Paris,False
"Aer Lingus, easyJet",14:00,21:20,$123,6h 20m,2025-01-19,Dublin,Paris,False
British Airways,16:30,23:10,$167,5h 40m,2025-01-19,Dublin,Paris,False
"British Airways, easyJet",13:05,20:50,$120,6h 45m,2025-01-19,Dublin,Paris,False
British Airways,7:40,14:15,$172,5h 35m,2025-01-19,Dublin,Paris,False
"British Airways, easyJet",13:05,21:00,$120,6h 55m,2025-01-19,Dublin,Paris,False
British Airways,13:05,19:45,$184,5h 40m,2025-01-19,Dublin,Paris,False
SWISS,12:20,18:50,$182,5h 30m,2025-01-19,Dublin,Paris,False
British Airways,15:30,23:10,$167,6h 40m,2025-01-19,Dublin,Paris,False
British Airways,7:40,15:25,$167,6h 45m,2025-01-19,Dublin,Paris,False
British Airways,6:40,14:15,$172,6h 35m,2025-01-19,Dublin,Paris,False
British Airways,10:00,17:50,$175,6h 50m,2025-01-19,Dublin,Paris,False
British Airways,12:05,19:45,$184,6h 40m,2025-01-19,Dublin,Paris,False
"Aer Lingus, Lufthansa",16:05,22:15,$239,5h 10m,2025-01-19,Dublin,Paris,False
British Airways,15:15,23:10,$209,6h 55m,2025-01-19,Dublin,Paris,False
SWISS,14:00,22:15,$163,7h 15m,2025-01-19,Dublin,Paris,False
"Aer Lingus, easyJet",13:05,20:50,$168,6h 45m,2025-01-19,Dublin,Paris,False
Scandinavian Airlines,11:00,18:45,$212,6h 45m,2025-01-19,Dublin,Paris,False
Lufthansa,5:15,13:35,$130,7h 20m,2025-01-19,Dublin,Paris,False
"Aer Lingus, easyJet",8:55,17:05,$168,7h 10m,2025-01-19,Dublin,Paris,False
Finnair,9:45,18:10,$277,7h 25m,2025-01-19,Dublin,Paris,False
British Airways,8:55,15:25,$491,5h 30m,2025-01-19,Dublin,Paris,False
"Lufthansa, Eurowings",10:45,19:05,$335,7h 20m,2025-01-19,Dublin,Paris,False
SWISS,14:00,19:35,$782,4h 35m,2025-01-19,Dublin,Paris,False
"SWISS, Lufthansa",14:00,22:15,$591,7h 15m,2025-01-19,Dublin,Paris,False
"SWISS, Lufthansa",14:00,22:15,$674,7h 15m,2025-01-19,Dublin,Paris,False
SWISS,14:00,21:45,$760,6h 45m,2025-01-19,Dublin,Paris,False
SWISS,8:05,16:15,$846,7h 10m,2025-01-19,Dublin,Paris,False
SWISS,8:05,16:15,$846,7h 10m,2025-01-19,Dublin,Paris,False
KLM,8:50,13:40,$103,3h 50m,2025-02-19,Dublin,Paris,False
Air France,6:00,8:45,$70,1h 45m,2025-02-19,Dublin,Paris,False
Aer Lingus,13:15,16:00,$104,1h 45m,2025-02-19,Dublin,Paris,False
Aer Lingus,9:50,12:35,$104,1h 45m,2025-02-19,Dublin,Paris,False
Aer Lingus,6:40,9:25,$104,1h 45m,2025-02-19,Dublin,Paris,False
Aer Lingus,18:10,20:50,$104,1h 40m,2025-02-19,Dublin,Paris,False
Air France,16:50,19:35,$106,1h 45m,2025-02-19,Dublin,Paris,False
Air France,8:55,11:40,$116,1h 45m,2025-02-19,Dublin,Paris,False
Vueling,14:40,21:15,$74,5h 35m,2025-02-19,Dublin,Paris,False
KLM,8:50,13:40,$103,3h 50m,2025-02-19,Dublin,Paris,False
Scandinavian Airlines,11:35,18:50,$79,6h 15m,2025-02-19,Dublin,Paris,False
KLM,5:55,10:55,$103,4h 00m,2025-02-19,Dublin,Paris,False
Scandinavian Airlines,12:30,19:20,$83,5h 50m,2025-02-19,Dublin,Paris,False
Lufthansa,5:15,10:30,$124,4h 15m,2025-02-19,Dublin,Paris,False
KLM,5:55,11:45,$117,4h 50m,2025-02-19,Dublin,Paris,False
Lufthansa,10:45,17:25,$115,5h 40m,2025-02-19,Dublin,Paris,False
Lufthansa,11:50,17:50,$130,5h 00m,2025-02-19,Dublin,Paris,False
SWISS,8:05,13:55,$140,4h 50m,2025-02-19,Dublin,Paris,False
Lufthansa,10:45,19:15,$121,7h 30m,2025-02-19,Dublin,Paris,False
KLM,13:25,19:10,$181,4h 45m,2025-02-19,Dublin,Paris,False
SWISS,12:55,18:40,$183,4h 45m,2025-02-19,Dublin,Paris,False
Lufthansa,5:15,13:35,$130,7h 20m,2025-02-19,Dublin,Paris,False
"Aer Lingus, easyJet",14:00,20:50,$145,5h 50m,2025-02-19,Dublin,Paris,False
"Aer Lingus, easyJet",10:00,17:50,$175,6h 50m,2025-02-19,Dublin,Paris,False
"Aer Lingus, easyJet",8:55,17:00,$169,7h 05m,2025-02-19,Dublin,Paris,False
"Aer Lingus, easyJet",15:00,21:30,$236,5h 30m,2025-02-19,Dublin,Paris,False
SWISS,8:05,16:15,$228,7h 10m,2025-02-19,Dublin,Paris,False
SWISS,8:05,16:15,$228,7h 10m,2025-02-19,Dublin,Paris,False
British Airways,12:05,17:30,$331,4h 25m,2025-02-19,Dublin,Paris,False
British Airways,10:00,15:25,$331,4h 25m,2025-02-19,Dublin,Paris,False
British Airways,14:15,19:45,$331,4h 30m,2025-02-19,Dublin,Paris,False
British Airways,16:30,22:20,$331,4h 50m,2025-02-19,Dublin,Paris,False
British Airways,7:40,14:05,$331,5h 25m,2025-02-19,Dublin,Paris,False
British Airways,13:05,19:45,$331,5h 40m,2025-02-19,Dublin,Paris,False
British Airways,15:30,22:20,$331,5h 50m,2025-02-19,Dublin,Paris,False
British Airways,6:40,14:05,$331,6h 25m,2025-02-19,Dublin,Paris,False
British Airways,10:00,17:30,$331,6h 30m,2025-02-19,Dublin,Paris,False
British Airways,12:05,19:45,$331,6h 40m,2025-02-19,Dublin,Paris,False
British Airways,7:40,15:25,$331,6h 45m,2025-02-19,Dublin,Paris,False
British Airways,9:20,15:25,$352,5h 05m,2025-02-19,Dublin,Paris,False
British Airways,14:15,22:20,$331,7h 05m,2025-02-19,Dublin,Paris,False
British Airways,15:55,22:20,$352,5h 25m,2025-02-19,Dublin,Paris,False
British Airways,13:00,19:45,$352,5h 45m,2025-02-19,Dublin,Paris,False
British Airways,10:40,17:30,$352,5h 50m,2025-02-19,Dublin,Paris,False
British Airways,7:10,14:05,$352,5h 55m,2025-02-19,Dublin,Paris,False
British Airways,7:00,14:05,$360,6h 05m,2025-02-19,Dublin,Paris,False
British Airways,9:20,17:30,$352,7h 10m,2025-02-19,Dublin,Paris,False
British Airways,7:10,15:25,$352,7h 15m,2025-02-19,Dublin,Paris,False
Finnair,9:45,18:10,$327,7h 25m,2025-02-19,Dublin,Paris,False
"Lufthansa, Eurowings",10:45,19:05,$335,7h 20m,2025-02-19,Dublin,Paris,False
"Lufthansa, SWISS",5:15,13:25,$500,7h 10m,2025-02-19,Dublin,Paris,False
British Airways,8:55,15:25,$655,5h 30m,2025-02-19,Dublin,Paris,False
SWISS,15:20,21:45,$652,5h 25m,2025-02-19,Dublin,Paris,False
"Aer Lingus, Czech Airlines",7:25,14:15,$656,5h 50m,2025-02-19,Dublin,Paris,False
KLM,8:50,13:40,$151,3h 50m,2025-03-19,Dublin,Paris,False
Air France,6:00,8:45,$116,1h 45m,2025-03-19,Dublin,Paris,False
Scandinavian Airlines,11:35,18:50,$79,6h 15m,2025-03-19,Dublin,Paris,False
Air France,8:55,11:40,$121,1h 45m,2025-03-19,Dublin,Paris,False
Air France,16:50,19:35,$141,1h 45m,2025-03-19,Dublin,Paris,False
Scandinavian Airlines,12:30,19:20,$83,5h 50m,2025-03-19,Dublin,Paris,False
Lufthansa,5:15,10:30,$124,4h 15m,2025-03-19,Dublin,Paris,False
Vueling,14:40,21:15,$110,5h 35m,2025-03-19,Dublin,Paris,False
KLM,8:50,13:40,$151,3h 50m,2025-03-19,Dublin,Paris,False
Lufthansa,10:45,17:25,$116,5h 40m,2025-03-19,Dublin,Paris,False
SWISS,8:05,13:55,$140,4h 50m,2025-03-19,Dublin,Paris,False
KLM,5:55,10:55,$208,4h 00m,2025-03-19,Dublin,Paris,False
Lufthansa,10:45,19:15,$122,7h 30m,2025-03-19,Dublin,Paris,False
SWISS,12:55,18:40,$184,4h 45m,2025-03-19,Dublin,Paris,False
KLM,13:25,19:10,$181,4h 45m,2025-03-19,Dublin,Paris,False
Lufthansa,5:15,13:35,$130,7h 20m,2025-03-19,Dublin,Paris,False
Lufthansa,11:50,17:50,$180,5h 00m,2025-03-19,Dublin,Paris,False
Finnair,9:45,18:10,$327,7h 25m,2025-03-19,Dublin,Paris,False
KLM,5:55,11:45,$359,4h 50m,2025-03-19,Dublin,Paris,False
"Lufthansa, Eurowings",10:45,19:05,$377,7h 20m,2025-03-19,Dublin,Paris,False
SWISS,8:05,16:15,$496,7h 10m,2025-03-19,Dublin,Paris,False
SWISS,8:05,16:15,$496,7h 10m,2025-03-19,Dublin,Paris,False
"Lufthansa, SWISS",5:15,13:25,$502,7h 10m,2025-03-19,Dublin,Paris,False
SWISS,15:20,21:45,$660,5h 25m,2025-03-19,Dublin,Paris,False
Aer Lingus,6:15,8:55,$58,1h 40m,2024-04-19,Dublin,Amsterdam,False
Aer Lingus,6:15,8:55,$58,1h 40m,2024-04-19,Dublin,Amsterdam,False
Aer Lingus,18:15,20:55,$69,1h 40m,2024-04-19,Dublin,Amsterdam,False
Ryanair,17:45,20:20,$86,1h 35m,2024-04-19,Dublin,Amsterdam,False
Ryanair,15:20,17:55,$88,1h 35m,2024-04-19,Dublin,Amsterdam,False
Ryanair,6:50,9:25,$97,1h 35m,2024-04-19,Dublin,Amsterdam,False
KLM,20:50,23:25,$119,1h 35m,2024-04-19,Dublin,Amsterdam,False
KLM,11:10,13:50,$130,1h 40m,2024-04-19,Dublin,Amsterdam,False
Aer Lingus,13:40,16:20,$137,1h 40m,2024-04-19,Dublin,Amsterdam,False
Ryanair,10:45,13:20,$144,1h 35m,2024-04-19,Dublin,Amsterdam,False
KLM,5:55,8:30,$159,1h 35m,2024-04-19,Dublin,Amsterdam,False
Aer Lingus,9:55,12:35,$173,1h 40m,2024-04-19,Dublin,Amsterdam,False
KLM,8:55,11:35,$247,1h 40m,2024-04-19,Dublin,Amsterdam,False
KLM,13:20,16:00,$288,1h 40m,2024-04-19,Dublin,Amsterdam,False
SWISS,14:35,22:15,$150,6h 40m,2024-04-19,Dublin,Amsterdam,False
"Aer Lingus, easyJet",6:40,12:40,$169,5h 00m,2024-04-19,Dublin,Amsterdam,False
